Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Volume,mid,Reduced Formula
Tm,168.93422,227.0,1.25,6.184,,144.0,11.799908282933853,15.733211043911805,0.75,0.75,0.015733211043911805,0.000676925739309329,0.676925739309329,Pnma,62,16,278.9058260948591,1189726,TmZn3
Pr,140.90766,239.0,1.13,5.464,,216.0,6.180249698583884,9.270374547875825,0.6666666666666666,0.6666666666666666,0.009270374547875826,0.00028810032953496513,0.2881003295349651,Imma,74,6,128.71036368253417,1072856,PrZn2
La,138.9055,240.0,1.1,5.577,0.5,215.0,10.799476251575,12.2721321040625,0.88,0.88,0.0122721321040625,0.0006465028306745381,0.6465028306745382,C2/c,15,50,835.2226579044681,1200584,La3Zn22
Zr,91.22,186.0,1.33,6.634,0.426,112.0,12.754863766820266,19.1322956502304,0.6666666666666666,0.6666666666666666,0.0191322956502304,0.0007687241884845019,0.7687241884845019,Fd-3m,227,6,99.5534988326499,1401,ZrZn2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9451752002881977,1.8903504005763954,0.5,0.5,0.0018903504005763955,4.835679378368001e-05,0.04835679378368001,P3m1,156,44,860.0179118309572,556784,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,4.07022385965903,8.14044771931806,0.5,0.5,0.008140447719318059,0.0003973063430216716,0.3973063430216716,P6_3/mmc,194,24,245.86914945500462,997630,ZnO
Gd,157.25,237.0,1.2,6.15,,158.0,8.306923212757,16.613846425514,0.5,0.5,0.016613846425514,0.0003609279957910374,0.3609279957910374,Pm-3m,221,2,46.03091646881485,2497,GdZn
S,32.07,180.0,2.58,10.36,2.077,19.4,0.898877616709524,1.797755233419048,0.5,0.5,0.001797755233419048,4.590122190177235e-05,0.04590122190177235,P3m1,156,28,548.32033277299,557054,ZnS
Ca,40.08,231.0,1.0,6.113,,160.8,8.758167851038717,9.554364928405874,0.9166666666666666,0.9166666666666666,0.009554364928405874,0.0005643376694957101,0.5643376694957101,C2/m,12,24,372.46499708722183,18567,CaZn11
As,74.92159,185.0,2.18,9.815,0.81,30.0,0.11249674275353172,0.1874945712558862,0.6,0.4,0.0002812418568838293,5.308600923770533e-06,0.005308600923770532,P4_2/nbc,133,160,3390.625722112223,680580,Zn3As2
Ce,140.116,235.0,1.12,5.539,0.5,205.0,3.375214753519614,5.062822130279421,0.6666666666666666,0.6666666666666666,0.005062822130279421,0.00015812922690227788,0.15812922690227788,P-1,2,6,128.06796642111428,1385,CeZn2
Er,167.26,235.0,1.24,6.108,,150.0,12.009646396460324,16.012861861947098,0.75,0.75,0.016012861861947097,0.000684281593210985,0.684281593210985,Pnma,62,16,280.81179480757726,1188367,ErZn3
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9179709403383501,1.8359418806767003,0.5,0.5,0.0018359418806767002,4.691252807859896e-05,0.046912528078598956,P3m1,156,40,782.7085667183386,557062,ZnS
Sm,150.4,229.0,1.17,5.644,,192.0,16.94360793481383,33.88721586962766,0.5,0.5,0.03388721586962766,0.0007120996488815956,0.7120996488815956,Pm-3m,221,2,47.58774410695189,2165,SmZn
Eu,151.964,233.0,,5.67,,184.0,15.222342811613366,30.444685623226732,0.5,0.5,0.030444685623226733,0.0005814054425726634,0.5814054425726635,Pm-3m,221,2,52.363950169630186,1261,EuZn
La,138.9055,240.0,1.1,5.577,0.5,215.0,9.913608086896485,10.67619332435006,0.9285714285714286,0.9285714285714286,0.01067619332435006,0.000633022065818256,0.633022065818256,Fm-3c,226,28,438.5013436684789,1193170,LaZn13
C,12.011,170.0,2.55,11.26,1.263,11.3,0.7812111285806709,1.0416148381075612,0.75,0.25,0.0031248445143226833,6.134238459738538e-05,0.06134238459738538,Pm-3m,221,4,50.94103424299999,971857,Zn3C
Sr,87.62,249.0,0.95,5.695,,197.2,10.387638252053923,15.581457378080886,0.6666666666666666,0.6666666666666666,0.015581457378080886,0.0004440884719108278,0.4440884719108278,Imma,74,6,140.3455244945842,569426,SrZn2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9222114405607713,1.8444228811215426,0.5,0.5,0.0018444228811215426,4.71378097488583e-05,0.0471378097488583,P3m1,156,52,1017.3360867773795,553880,ZnS
Sm,150.4,229.0,1.17,5.644,,192.0,11.023989088403443,14.698652117871255,0.75,0.75,0.014698652117871256,0.0005880283124890565,0.5880283124890565,Pnma,62,16,299.9580490739341,1106231,SmZn3
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9385637249655354,1.8771274499310708,0.5,0.5,0.0018771274499310708,4.8004943417861996e-05,0.048004943417861996,P3m1,156,28,547.4391266391251,556161,ZnS
Mg,24.305,173.0,1.31,7.646,,71.2,9.581297713809033,17.629587793408618,0.5434782608695652,0.5434782608695652,0.01762958779340862,0.0005392521026356598,0.5392521026356598,R-3c,167,92,1634.633199132825,570025,Mg21Zn25
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9442477984097746,1.8884955968195491,0.5,0.5,0.001888495596819549,4.830629929991359e-05,0.04830629929991359,P6_3mc,186,12,234.56513426060695,9946,ZnS
Dy,162.5,229.0,1.22,5.939,,163.0,10.771869342553877,14.362492456738504,0.75,0.75,0.014362492456738504,0.0006018269751212639,0.6018269751212638,Pnma,62,16,286.37784048502436,30626,DyZn3
Yb,173.05,242.0,,6.254,,139.0,1.4162641710555683,2.1243962565833523,0.6666666666666666,0.6666666666666666,0.0021243962565833524,7.588854453700719e-05,0.07588854453700719,Imma,74,6,111.97454211537219,657,YbZn2
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,11.45872773008336,13.5421327719167,0.8461538461538461,0.15384615384615385,0.07448173024554185,0.0008175338394112114,0.8175338394112114,I-43m,217,26,364.42151580751033,13448,Zn11Rh2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9108314896007519,1.8216629792015038,0.5,0.5,0.0018216629792015037,4.653482947057586e-05,0.04653482947057586,P3m1,156,52,1017.8018915742894,555311,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.15226528196038536,0.3045305639207707,0.5,0.5,0.0003045305639207707,6.408335862861683e-06,0.006408335862861683,P1,1,100,2376.0502760601303,1245169,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,5.782411586589357e-16,1.734723475976807e-15,0.3333333333333333,0.6666666666666666,8.673617379884035e-19,5.0347909312591755e-20,5.0347909312591755e-17,P-3m1,164,3,34.454727111041365,1094003,ZnO2
La,138.9055,240.0,1.1,5.577,0.5,215.0,14.715938139793451,29.431876279586902,0.5,0.5,0.0294318762795869,0.0005553465018901136,0.5553465018901136,Pm-3m,221,2,52.99732001447015,2615,LaZn
Th,232.038,237.0,1.3,6.08,,240.0,8.83471420631378,9.874092348233049,0.8947368421052632,0.8947368421052632,0.00987409234823305,0.0005532736354466747,0.5532736354466747,R-3m,166,19,303.39340096052774,540743,Th2Zn17
S,32.07,180.0,2.58,10.36,2.077,19.4,0.31265727596111403,0.6253145519222281,0.5,0.5,0.000625314551922228,1.23725044667226e-05,0.0123725044667226,P1,1,100,2527.033041709906,1245194,ZnS
Hf,178.49,212.0,1.3,6.825,,103.0,10.525429880251773,15.788144820377658,0.6666666666666666,0.6666666666666666,0.01578814482037766,0.0006540711195042207,0.6540711195042207,Fd-3m,227,6,96.55307717818154,514,HfZn2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9419019149111334,1.8838038298222668,0.5,0.5,0.0018838038298222668,4.8182399880805105e-05,0.0481823998808051,P3m1,156,36,703.7521796482631,556363,ZnS
O,15.999,152.0,3.44,13.618,1.461,5.3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,P2_12_12_1,19,12,125.50483150158364,1102744,ZnO2
Ir,192.22,202.0,2.2,9.1,1.565,54.0,9.69717711791519,11.460300230263408,0.8461538461538461,0.15384615384615385,0.06303165126644875,0.0006846625800575267,0.6846625800575267,I-43m,217,26,368.2494303173554,30747,Zn11Ir2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9182989401830597,1.8365978803661194,0.5,0.5,0.0018365978803661193,4.6930701981220026e-05,0.04693070198122003,P3m1,156,52,1017.4905312225577,554608,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.22932993747459385,0.4586598749491877,0.5,0.5,0.0004586598749491877,9.415162320087254e-06,0.009415162320087255,P1,1,100,2435.751287955156,1245300,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9241401883900442,1.8482803767800884,0.5,0.5,0.0018482803767800884,4.723720660710003e-05,0.04723720660710003,R3m,160,10,195.6381959832359,554405,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.913194056303722,1.826388112607444,0.5,0.5,0.001826388112607444,4.665993337402693e-05,0.04665993337402693,P3m1,156,52,1017.7059308495818,554253,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9479724146638248,1.8959448293276495,0.5,0.5,0.0018959448293276494,4.8505031955419583e-05,0.04850503195541958,P3m1,156,48,938.1021735164419,555381,ZnS
Hf,178.49,212.0,1.3,6.825,,103.0,11.861938770296398,35.585816310889186,0.3333333333333333,0.3333333333333333,0.03558581631088919,0.0006110082791670134,0.6110082791670134,I4/mmm,139,3,58.24113604385734,1014231,Hf2Zn
S,32.07,180.0,2.58,10.36,2.077,19.4,0.8916764591392623,1.7833529182785246,0.5,0.5,0.0017833529182785246,4.552123968557054e-05,0.045521239685570536,P3m1,156,48,940.2307655573715,554630,ZnS
Ho,164.93033,216.0,1.23,6.022,,156.0,2.8173290733505323,3.4487993828946166,0.8169014084507042,0.8169014084507042,0.003448799382894617,0.0001615884604456423,0.16158846044564232,P6_3/mmc,194,142,2475.800111669201,1197586,Ho13Zn58
Sm,150.4,229.0,1.17,5.644,,192.0,11.267700995910946,12.593312877782823,0.8947368421052632,0.8947368421052632,0.012593312877782823,0.0007169143477669824,0.7169143477669825,R-3m,166,19,298.62189198631035,30712,Sm2Zn17
S,32.07,180.0,2.58,10.36,2.077,19.4,0.916707401400396,1.833414802800792,0.5,0.5,0.001833414802800792,4.684602791418647e-05,0.04684602791418647,P3m1,156,48,939.2889264341196,555583,ZnS
Dy,162.5,229.0,1.22,5.939,,163.0,14.419749401178125,28.83949880235625,0.5,0.5,0.02883949880235625,0.0006473461643046921,0.647346164304692,Pm-3m,221,2,44.55035094450967,2303,DyZn
Gd,157.25,237.0,1.2,6.15,,158.0,2.670069340504607,2.984195145269855,0.8947368421052632,0.8947368421052632,0.002984195145269855,0.00017108352147516084,0.17108352147516084,R-3m,166,19,296.52953734035145,542437,Gd2Zn17
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9394107545766505,1.878821509153301,0.5,0.5,0.001878821509153301,4.8050155412818745e-05,0.04805015541281875,P3m1,156,36,703.8226385369254,555773,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.23910829734935177,0.47821659469870353,0.5,0.5,0.00047821659469870353,1.1798692435653821e-05,0.011798692435653822,R3m,160,20,405.3132135672993,556105,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9038028987396919,1.8076057974793838,0.5,0.5,0.0018076057974793839,4.6162212052443384e-05,0.046162212052443384,P3m1,156,56,1096.4154462945367,554004,ZnS
La,138.9055,240.0,1.1,5.577,0.5,215.0,9.410596270144405,10.266105021975713,0.9166666666666666,0.9166666666666666,0.010266105021975714,0.00059717518428085,0.59717518428085,C2/m,12,24,378.20444725185865,571191,LaZn11
Ta,180.9479,217.0,1.5,7.89,0.322,74.0,11.220861877620885,16.83129281643133,0.6666666666666666,0.6666666666666666,0.01683129281643133,0.0007681737025776485,0.7681737025776485,P6_3/mmc,194,24,350.5726428270692,862679,TaZn2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.1588215097492455,0.317643019498491,0.5,0.5,0.000317643019498491,7.771126695447321e-06,0.007771126695447322,R3m,160,36,735.7458673685569,1200568,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.16864136672114752,0.33728273344229504,0.5,0.5,0.000337282733442295,8.26181934621098e-06,0.00826181934621098,R3m,160,36,734.836837693095,1201158,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.2581015671040462,0.5162031342080924,0.5,0.5,0.0005162031342080924,1.2755891825989789e-05,0.012755891825989789,R3m,160,16,323.7425599087269,557151,ZnS
Nd,144.24,229.0,1.14,5.525,,208.0,10.253080023029206,13.670773364038942,0.75,0.75,0.013670773364038942,0.0005320027484774998,0.5320027484774997,Pnma,62,16,308.36171587073204,1105669,NdZn3
O,15.999,152.0,3.44,13.618,1.461,5.3,1.3478458422599155,2.695691684519831,0.5,0.5,0.002695691684519831,9.641777404817897e-05,0.09641777404817897,P1,1,80,1118.3380703947062,1245015,ZnO
S,32.07,180.0,2.58,10.36,2.077,19.4,0.2514707967075369,0.5029415934150738,0.5,0.5,0.0005029415934150738,1.2420658902414422e-05,0.012420658902414422,P3m1,156,68,1376.739697182126,554986,ZnS
Zr,91.22,186.0,1.33,6.634,0.426,112.0,15.15155401158027,30.30310802316054,0.5,0.5,0.03030310802316054,0.0008256174296439418,0.8256174296439418,Pm-3m,221,2,36.703571091309385,570276,ZrZn
Te,127.6,206.0,2.1,9.01,1.971,38.0,0.1914831185987909,0.3829662371975818,0.5,0.5,0.0003829662371975818,6.711739683151813e-06,0.006711739683151813,F-43m,216,6,171.1774839058159,2176,ZnTe
Sr,87.62,249.0,0.95,5.695,,197.2,3.9853721993981654,4.782446639277798,0.8333333333333334,0.8333333333333334,0.004782446639277798,0.00021231300381101124,0.21231300381101123,Pnma,62,24,450.5090647706964,1435,SrZn5
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9439604447305815,1.887920889461163,0.5,0.5,0.0018879208894611629,4.8292070777341607e-05,0.04829207077734161,P3m1,156,40,781.8761378718784,556280,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.21912238177209062,0.43824476354418124,0.5,0.5,0.00043824476354418124,1.0793489597937252e-05,0.010793489597937252,R3m,160,24,487.2323371243358,581476,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.2102696392787351,0.4205392785574702,0.5,0.5,0.0004205392785574702,8.914378498141247e-06,0.008914378498141248,P1,1,100,2358.76947924725,1244936,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.16774022684617104,0.3354804536923421,0.5,0.5,0.0003354804536923421,8.216701332976903e-06,0.008216701332976903,R3m,160,36,734.9236538787958,1202182,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.2862220007008749,0.5724440014017498,0.5,0.5,0.0005724440014017498,1.38665743131416e-05,0.0138665743131416,P3m1,156,24,495.3875313177252,556485,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9511222819833138,1.9022445639666277,0.5,0.5,0.0019022445639666277,4.867275023599114e-05,0.04867275023599114,P3m1,156,48,937.9759580842473,555664,ZnS
P,30.973762,180.0,2.19,10.487,0.746,25.0,1.9072644273864778,3.1787740456441296,0.6,0.4,0.0047681610684661944,0.0001043529359379047,0.1043529359379047,P4_2/nmc,137,40,731.0822298364071,2071,Zn3P2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.260082509322969,0.520165018645938,0.5,0.5,0.000520165018645938,1.2856128641343986e-05,0.012856128641343986,P3m1,156,72,1456.5769520252832,581425,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,1.3542312968384451,2.7084625936768902,0.5,0.5,0.0027084625936768902,5.6236882884234656e-05,0.05623688288423465,P1,1,100,2408.083854196136,1245082,ZnS
Ca,40.08,231.0,1.0,6.113,,160.8,4.21628433422544,5.059541201070528,0.8333333333333334,0.8333333333333334,0.005059541201070527,0.00024727159258062316,0.24727159258062317,P6/mmm,191,6,102.307368757308,1734,CaZn5
Tb,158.92535,221.0,,5.864,,170.0,11.146262923810694,12.457587973670774,0.8947368421052632,0.8947368421052632,0.012457587973670775,0.0007198958300925483,0.7198958300925483,R-3m,166,19,294.1800559188922,568012,Tb2Zn17
La,138.9055,240.0,1.1,5.577,0.5,215.0,12.590364106984962,18.885546160477443,0.6666666666666666,0.6666666666666666,0.018885546160477443,0.0005691749283883122,0.5691749283883122,Imma,74,6,132.72226318157868,567258,LaZn2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9331566914249093,1.8663133828498186,0.5,0.5,0.0018663133828498186,4.771834360784168e-05,0.04771834360784168,P3m1,156,20,391.11026111625597,557308,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,1.244970872932336,2.489941745864672,0.5,0.5,0.0024899417458646724,5.1920734817368267e-05,0.051920734817368266,P1,1,100,2397.8298406436934,1245220,ZnS
Mn,54.93804,197.0,1.55,7.434,,68.0,11.79071086843804,15.720947824584053,0.75,0.75,0.015720947824584053,0.000853505942555945,0.853505942555945,Pm-3m,221,4,55.25777984921383,11504,MnZn3
Tb,158.92535,221.0,,5.864,,170.0,15.710140547741176,31.420281095482352,0.5,0.5,0.03142028109548235,0.0006948986657799569,0.6948986657799568,Pm-3m,221,2,45.21563019583022,836,TbZn
S,32.07,180.0,2.58,10.36,2.077,19.4,0.22155442134534284,0.4431088426906857,0.5,0.5,0.0004431088426906857,1.0915324117456196e-05,0.010915324117456196,R3m,160,20,405.9511544710334,18377,ZnS
Dy,162.5,229.0,1.22,5.939,,163.0,5.078359241850907,6.0940310902210895,0.8333333333333334,0.8333333333333334,0.006094031090221089,0.0003081680947004788,0.3081680947004788,P6/mmm,191,6,98.87511385862523,30627,DyZn5
S,32.07,180.0,2.58,10.36,2.077,19.4,1.3837107903734547,2.7674215807469094,0.5,0.5,0.0027674215807469093,6.050860304832448e-05,0.06050860304832448,P1,1,100,2286.800092324674,1245216,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.1671029336792404,0.3342058673584808,0.5,0.5,0.0003342058673584808,8.18489696018129e-06,0.00818489696018129,R3m,160,36,734.9763401687845,1198139,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.2429853572760582,0.4859707145521164,0.5,0.5,0.0004859707145521164,9.97894453584553e-06,0.00997894453584553,P1,1,100,2434.9805373025824,1245070,ZnS
Cu,63.55,140.0,1.9,7.726,1.228,46.5,3.8292364800376224,7.658472960075245,0.5,0.5,0.0076584729600752445,0.0003074301784863873,0.3074301784863873,Pm-3m,221,2,24.911259518441693,987,ZnCu
Dy,162.5,229.0,1.22,5.939,,163.0,8.56315514212205,10.898561089973517,0.7857142857142857,0.7857142857142857,0.010898561089973518,0.0004943201452276839,0.49432014522768386,Immm,71,14,242.52333866443993,1104161,Dy3Zn11
V,50.9415,179.0,1.63,6.746,0.525,87.0,10.687596774849002,14.250129033132003,0.75,0.75,0.014250129033132003,0.0007880917535926812,0.7880917535926812,Pm-3m,221,4,54.24544401652399,11578,VZn3
S,32.07,180.0,2.58,10.36,2.077,19.4,0.22672649201858908,0.45345298403717815,0.5,0.5,0.00045345298403717815,1.1175783995950461e-05,0.011175783995950461,R3m,160,24,486.89522009532743,581412,ZnS
Sm,150.4,229.0,1.17,5.644,,192.0,12.302247012929984,15.657405289183616,0.7857142857142857,0.7857142857142857,0.015657405289183617,0.0006604936592244406,0.6604936592244406,Immm,71,14,260.76171326649217,1103573,Sm3Zn11
Ti,47.867,187.0,1.54,6.828,0.079,100.0,8.905289992878096,9.461870617432977,0.9411764705882353,0.9411764705882353,0.009461870617432977,0.00061401607779354,0.6140160777935401,Cmcm,63,34,493.1138950724081,2327,TiZn16
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9420780138384749,1.8841560276769498,0.5,0.5,0.0018841560276769498,4.81923376446034e-05,0.0481923376446034,P3m1,156,36,703.7386056740265,556448,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.21560081128600417,0.43120162257200834,0.5,0.5,0.00043120162257200836,9.202764018220096e-06,0.009202764018220096,P1,1,100,2342.7832209882467,1245280,ZnS
S,32.07,180.0,2.58,10.36,2.077,19.4,0.9071917917910233,1.8143835835820465,0.5,0.5,0.0018143835835820465,4.6342870425968496e-05,0.0463428704259685,P3m1,156,48,939.6311796338,554115,ZnS
Nb,92.90637,207.0,1.6,6.759,0.893,98.0,13.962531331912661,18.616708442550216,0.75,0.75,0.018616708442550214,0.0009343280514704344,0.9343280514704344,Pm-3m,221,4,59.7757128663261,953,NbZn3
