Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_li,LiSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Reduced Formula
Np,237.048172,221.0,1.36,6.266,0.0,160.0,10.361435509350859,41.445742037403434,0.25,0.75,0.013815247345801146,0.0006524620926757522,0.6524620926757522,Fm-3m,225,4,LiNp3
B,10.81,192.0,2.04,8.298,0.277,20.5,7.479720878867364,11.219581318301046,0.6666666666666666,0.3333333333333333,0.022439162636602093,0.0008434381834596389,0.843438183459639,P-3m1,164,3,Li2B
Cd,112.41,158.0,1.69,8.994,0.0,46.0,10.378768794886307,20.757537589772614,0.5,0.5,0.020757537589772616,0.0005609142624070433,0.5609142624070432,Fd-3m,227,4,LiCd
P,30.973762,180.0,2.19,10.487,0.746,25.0,2.061763473522608,8.247053894090431,0.25,0.75,0.00274901796469681,0.00013214367399894545,0.13214367399894544,P6_3/mmc,194,8,LiP3
Au,196.96657,166.0,2.54,9.226,2.309,36.06,13.006387646752666,17.341850195670222,0.75,0.25,0.052025550587010666,0.000833584099472593,0.8335840994725929,I4/mmm,139,4,Li3Au
Tl,204.383,196.0,1.62,6.108,0.2,66.0,14.643852627008451,29.287705254016903,0.5,0.5,0.029287705254016902,0.0007196026738515997,0.7196026738515997,Pm-3m,221,2,LiTl
Sn,118.71,217.0,1.96,7.344,1.2,53.0,10.327306104380087,14.753294434828698,0.7,0.3,0.03442435368126696,0.0005728440943603707,0.5728440943603708,P2_1/m,11,20,Li7Sn3
Pb,207.0,202.0,2.33,7.417,0.36,57.0,10.219803441753312,13.139747282254259,0.7777777777777778,0.2222222222222222,0.045989115487889906,0.0005621584861344247,0.5621584861344247,P-3m1,164,9,Li7Pb2
Mg,24.305,173.0,1.31,7.646,0.0,71.2,12.441580419439784,24.88316083887957,0.5,0.5,0.024883160838879568,0.0005916736298970258,0.5916736298970259,R-3m,166,2,LiMg
O,15.999,152.0,3.44,13.618,1.461,5.3,4.879877405202332,14.639632215606998,0.3333333333333333,0.6666666666666666,0.007319816107803499,0.0005067063184176845,0.5067063184176844,Pnnm,58,6,LiO2
H,1.008,120.0,2.2,13.598,0.754,4.50711,10.232698985341674,20.465397970683348,0.5,0.5,0.02046539797068335,0.0012626914663447207,1.2626914663447206,Fm-3m,225,2,LiH
Mg,24.305,173.0,1.31,7.646,0.0,71.2,15.272860339459923,20.36381378594656,0.75,0.25,0.06109144135783969,0.0007505425440435402,0.7505425440435403,Pmm2,25,4,Li3Mg
W,183.84,210.0,2.36,7.98,0.815,68.0,6.4942232505775,25.97689300231,0.25,0.75,0.008658964334103333,0.00042659255034472644,0.42659255034472643,Pm-3m,221,4,LiW3
B,10.81,192.0,2.04,8.298,0.277,20.5,2.855025786671202,28.550257866712016,0.1,0.9,0.003172250874079113,0.000398984705411551,0.398984705411551,P6_3cm,185,20,LiB9
P,30.973762,180.0,2.19,10.487,0.746,25.0,0.2462820168145369,1.4776921008872215,0.16666666666666666,0.8333333333333334,0.0002955384201774443,1.2848934182898093e-05,0.012848934182898092,Pna2_1,33,24,LiP5
Re,186.207,217.0,1.9,7.88,0.15,62.0,16.359147746269265,65.43659098507706,0.25,0.75,0.02181219699502569,0.0011499025675856054,1.1499025675856054,Fm-3m,225,4,LiRe3
Mg,24.305,173.0,1.31,7.646,0.0,71.2,13.912773467751812,41.738320403255436,0.3333333333333333,0.6666666666666666,0.02086916020162772,0.0006501561680386837,0.6501561680386837,Cm,8,6,LiMg2
Mg,24.305,173.0,1.31,7.646,0.0,71.2,16.07360081037319,19.288320972447824,0.8333333333333334,0.16666666666666666,0.09644160486223913,0.0007872059089132519,0.7872059089132518,Cm,8,6,Li5Mg
N,14.007,155.0,3.04,14.534,0.0,7.4,7.240933216768314,12.06822202794719,0.6,0.4,0.018102333041920785,0.0006234810610461385,0.6234810610461384,P-4m2,115,5,Li3N2
B,10.81,192.0,2.04,8.298,0.277,20.5,6.767082783182406,27.068331132729625,0.25,0.75,0.009022777044243209,0.0007370687136830737,0.7370687136830737,P4/mbm,127,16,LiB3
Pu,244.0642,243.0,1.28,6.06,0.0,145.0,16.590610255127306,22.120813673503076,0.75,0.25,0.06636244102050923,0.0007176675964412762,0.7176675964412762,Fm-3m,225,4,Li3Pu
Ge,72.63,211.0,2.01,7.9,1.35,40.0,11.319096052838377,15.092128070451169,0.75,0.25,0.04527638421135351,0.0007738084136784371,0.7738084136784371,Fm-3m,225,4,Li3Ge
O,15.999,152.0,3.44,13.618,1.461,5.3,0.522553149378117,4.702978344403053,0.1111111111111111,0.8888888888888888,0.0005878722930503816,3.81280708964113e-05,0.0381280708964113,Cm,8,9,LiO8
Ga,69.723,187.0,1.81,5.999,0.3,50.0,15.111975513497791,22.667963270246684,0.6666666666666666,0.3333333333333333,0.04533592654049337,0.0010037644543781751,1.0037644543781752,Cmcm,63,6,Li2Ga
Be,9.012183,153.0,1.57,9.323,0.0,37.74,10.15531074440915,20.3106214888183,0.5,0.5,0.0203106214888183,0.000910837110450843,0.9108371104508429,P2_1/m,11,4,LiBe
Mg,24.305,173.0,1.31,7.646,0.0,71.2,14.148271767729309,28.296543535458618,0.5,0.5,0.02829654353545862,0.0006946545072549472,0.6946545072549472,C2/m,12,6,LiMg
P,30.973762,180.0,2.19,10.487,0.746,25.0,2.174888912723733,7.249629709079111,0.3,0.7,0.0031069841610339047,0.00011111340405939908,0.11111340405939908,P2_12_12_1,19,40,Li3P7
Ag,107.868,172.0,1.93,7.576,1.302,55.0,10.02291927639424,16.704865460657068,0.6,0.4,0.0250572981909856,0.0006218748832878195,0.6218748832878195,P4/mmm,123,10,Li3Ag2
O,15.999,152.0,3.44,13.618,1.461,5.3,9.101944267520903,13.652916401281352,0.6666666666666666,0.3333333333333333,0.027305832802562706,0.0008899335560213553,0.8899335560213554,P1,1,102,Li2O
F,18.99840316,135.0,3.98,17.423,3.339,3.74,8.88625911245894,17.77251822491788,0.5,0.5,0.01777251822491788,0.001044081798716931,1.044081798716931,Fm-3m,225,2,LiF
Cr,51.996,189.0,1.66,6.767,0.666,83.0,20.447308384832738,27.26307784644365,0.75,0.25,0.08178923353933096,0.0011158315894268527,1.1158315894268527,Fm-3m,225,4,Li3Cr
Tl,204.383,196.0,1.62,6.108,0.2,66.0,8.369031328007239,33.476125312028955,0.25,0.75,0.011158708437342985,0.0003228783712687147,0.32287837126871466,Pm-3m,221,4,LiTl3
Pm,144.91276,236.0,0.0,5.55,0.0,200.0,28.418257814236984,113.67303125694794,0.25,0.75,0.03789101041898265,0.0009099617715673817,0.9099617715673818,Pm-3m,221,4,LiPm3
Mg,24.305,173.0,1.31,7.646,0.0,71.2,7.544979984238016,1131.7469976357024,0.006666666666666667,0.9933333333333333,0.007595617433796661,0.00033707575670642695,0.337075756706427,P-6m2,187,150,LiMg149
Pt,195.08,209.0,2.28,9.0,2.128,48.0,13.148269981235018,17.53102664164669,0.75,0.25,0.05259307992494007,0.000936110461695998,0.936110461695998,I4/mmm,139,4,Li3Pt
O,15.999,152.0,3.44,13.618,1.461,5.3,0.3460934342072017,3.1148409078648154,0.1111111111111111,0.8888888888888888,0.0003893551134831019,2.7771649093457198e-05,0.0277716490934572,C2/m,12,9,LiO8
