Symbol,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,results_per_total,results_per_cation,CationSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites,Volume,mid,Reduced Formula
Hg,200.59,209.0,2.0,10.438,,33.0,4.883290674504057,6.511054232672076,0.75,0.25,0.019533162698016228,0.00022552944568867602,0.22552944568867603,P6_3/mmc,194,8,173.2205090858076,731,Mg3Hg
Y,88.90584,219.0,1.22,6.217,0.307,162.0,9.292422285401207,11.228343594859794,0.8275862068965517,0.8275862068965517,0.011228343594859793,0.0003799134991175652,0.3799134991175652,I-43m,217,29,709.3200081138566,1988,Y5Mg24
O,15.999,152.0,3.44,13.618,1.461,5.3,2.3945837244046366,4.789167448809273,0.5,0.5,0.004789167448809273,0.00020908337904634533,0.20908337904634533,Ibam,72,16,183.2443103092459,1180312,MgO
Cu,63.55,140.0,1.9,7.726,1.228,46.5,6.748988296964705,20.246964890894116,0.3333333333333333,0.6666666666666666,0.010123482445447057,0.0004799376749055339,0.4799376749055339,Fd-3m,227,6,84.37330907551411,1038,MgCu2
Ag,107.868,172.0,1.93,7.576,1.302,55.0,6.393201616503767,8.405876199477175,0.7605633802816901,0.23943661971830985,0.02670101851598632,0.00030623572948685766,0.3062357294868577,Immm,71,71,1482.2480562028854,678,Mg54Ag17
Hg,200.59,209.0,2.0,10.438,,33.0,2.0084975663338596,6.025492699001579,0.3333333333333333,0.6666666666666666,0.0030127463495007896,8.665374241065113e-05,0.08665374241065113,C2/m,12,6,139.07057055763005,1185878,MgHg2
S,32.07,180.0,2.58,10.36,2.077,19.4,0.034167163266039885,0.06833432653207977,0.5,0.5,6.833432653207978e-05,1.502498310475043e-06,0.001502498310475043,F-43m,216,2,45.48046813475258,13032,MgS
Tl,204.383,196.0,1.62,6.108,0.2,66.0,11.500589503530957,23.001179007061914,0.5,0.5,0.023001179007061914,0.00047778521196804966,0.4777852119680497,Pm-3m,221,2,48.141253498235194,11498,MgTl
P,30.973762,180.0,2.19,10.487,0.746,25.0,3.820769815261767,6.367949692102945,0.6,0.4,0.009551924538154417,0.00017641944625320792,0.17641944625320793,Ia-3,206,40,866.2922135642498,2514,Mg3P2
In,114.818,193.0,1.78,5.786,0.3,65.0,6.089833973944823,6.130705342897473,0.9933333333333333,0.006666666666666667,0.9134750960917235,0.000265125131221574,0.265125131221574,P-6m2,187,150,3445.4489164525926,1185594,Mg149In
Hg,200.59,209.0,2.0,10.438,,33.0,4.499742613757411,7.199588182011857,0.625,0.375,0.011999313636686429,0.00020928848034444162,0.2092884803444416,P6_3/mcm,193,16,344.00307987152274,11465,Mg5Hg3
Yb,173.05,242.0,,6.254,,139.0,11.14630752528868,14.861743367051574,0.75,0.75,0.014861743367051573,0.0004712543166862349,0.4712543166862349,Fm-3m,225,4,94.60970122177139,1187661,YbMg3
Tm,168.93422,227.0,1.25,6.184,,144.0,16.277306308825384,24.415959463238075,0.6666666666666666,0.6666666666666666,0.024415959463238074,0.0006525698236314232,0.6525698236314232,Fd-3m,227,6,149.6603647859047,1187676,TmMg2
Nd,144.24,229.0,1.14,5.525,,208.0,17.766120375897625,26.649180563846436,0.6666666666666666,0.6666666666666666,0.026649180563846436,0.0006553518700614187,0.6553518700614187,Fd-3m,227,6,162.6557077580257,2389,NdMg2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,10.842066705827156,13.010480046992587,0.8333333333333334,0.8333333333333334,0.013010480046992587,0.0004947697532881577,0.4947697532881577,Amm2,38,6,131.4801476901841,1094599,LiMg5
Pm,144.91276,236.0,,5.55,,200.0,22.189526107237786,66.56857832171336,0.3333333333333333,0.3333333333333333,0.06656857832171335,0.0007145465510784465,0.7145465510784464,Cmcm,63,6,186.32397909203576,1186483,Pm2Mg
Cd,112.41,158.0,1.69,8.994,,46.0,8.653837041749114,12.980755562623672,0.6666666666666666,0.3333333333333333,0.025961511125247343,0.00040321677568465303,0.40321677568465303,Amm2,38,6,128.77197919736986,1094927,Mg2Cd
Cl,35.45,175.0,3.16,12.968,3.617,14.6,0.6399344751676419,1.9198034255029257,0.3333333333333333,0.6666666666666666,0.0009599017127514629,2.8018777585219133e-05,0.028018777585219132,P-3m1,164,3,68.51845765447268,570259,MgCl2
Ga,69.723,187.0,1.81,5.999,0.3,50.0,10.290685954584045,15.436028931876068,0.6666666666666666,0.3333333333333333,0.030872057863752137,0.0005235647509663453,0.5235647509663454,P-62c,190,18,353.790714215632,30650,Mg2Ga
La,138.9055,240.0,1.1,5.577,0.5,215.0,10.905023134187585,12.234904004210462,0.8913043478260869,0.8913043478260869,0.012234904004210461,0.00043769211539867136,0.43769211539867137,I4/m,87,46,1146.0820209560295,1211590,La5Mg41
Eu,151.964,233.0,,5.67,,184.0,16.114871990516917,24.172307985775376,0.6666666666666666,0.6666666666666666,0.024172307985775375,0.0005488045745950253,0.5488045745950253,P6_3/mmc,194,12,352.3630684545608,1101792,EuMg2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,12.280824551270953,24.561649102541907,0.5,0.5,0.024561649102541907,0.0006019730235493585,0.6019730235493586,Amm2,38,6,122.40572986670384,2362485,LiMg
Pm,144.91276,236.0,,5.55,,200.0,22.62506021402291,67.87518064206873,0.3333333333333333,0.3333333333333333,0.06787518064206872,0.000728230891658888,0.728230891658888,C2/m,12,6,186.41115453767998,1186484,Pm2Mg
S,32.07,180.0,2.58,10.36,2.077,19.4,5.782411586589357e-16,1.734723475976807e-15,0.3333333333333333,0.6666666666666666,8.673617379884035e-19,2.8215102458551387e-20,2.8215102458551387e-17,Cmc2_1,36,6,122.96418051468389,1185953,MgS2
Pm,144.91276,236.0,,5.55,,200.0,5.415434797145613,5.451779997126456,0.9933333333333333,0.9933333333333333,0.005451779997126456,0.00023521991379160445,0.23521991379160445,P-6m2,187,150,3453.428778532421,1186748,PmMg149
Al,26.981538,184.0,1.61,5.986,0.441,57.8,8.208319072941269,14.002426653840987,0.5862068965517241,0.41379310344827586,0.019836771092941397,0.0004188146291132713,0.4188146291132713,I-43m,217,29,568.3690028194237,2151,Mg17Al12
Tb,158.92535,221.0,,5.864,,170.0,24.84026839803551,74.52080519410653,0.3333333333333333,0.3333333333333333,0.07452080519410653,0.0008466433857804197,0.8466433857804196,I4/mmm,139,3,88.01911931954052,13498,Tb2Mg
Be,9.012183,153.0,1.57,9.323,,37.74,5.958481705715088,5.998471515820558,0.9933333333333333,0.006666666666666667,0.8937722558572632,0.0002625111171476226,0.2625111171476226,P-6m2,187,150,3404.702496293337,1185586,Mg149Be
Ba,137.33,268.0,0.89,5.212,,272.0,11.604598104976832,17.406897157465245,0.6666666666666666,0.6666666666666666,0.017406897157465247,0.000344154909541243,0.344154909541243,P6_3/mmc,194,12,404.62934974645145,1935,BaMg2
Ho,164.93033,216.0,1.23,6.022,,156.0,18.236424712926745,36.47284942585349,0.5,0.5,0.036472849425853486,0.0006791904325053951,0.6791904325053951,Pm-3m,221,2,53.70047586111097,1199,HoMg
Au,196.96657,166.0,2.54,9.226,2.309,36.06,1.4570079637191726,8.742047782315035,0.16666666666666666,0.8333333333333334,0.001748409556463007,8.354092563492649e-05,0.08354092563492649,P-62m,189,6,104.64389418568032,1185852,MgAu5
Sm,150.4,229.0,1.17,5.644,,192.0,22.23170490828295,66.69511472484885,0.3333333333333333,0.3333333333333333,0.06669511472484885,0.0007270434428589047,0.7270434428589048,I4/mmm,139,3,91.73470358605817,979028,Sm2Mg
O,15.999,152.0,3.44,13.618,1.461,5.3,1.9576466487840989,3.9152932975681978,0.5,0.5,0.003915293297568198,0.00017177479860849268,0.17177479860849268,P1,1,80,911.7270587501938,1245039,MgO
La,138.9055,240.0,1.1,5.577,0.5,215.0,8.276614528255507,8.966332405610132,0.9230769230769231,0.9230769230769231,0.008966332405610131,0.0003442335040924518,0.3442335040924518,I4/mmm,139,13,312.56686983735386,1104815,LaMg12
Au,196.96657,166.0,2.54,9.226,2.309,36.06,3.0151858910075005,9.045557673022502,0.3333333333333333,0.6666666666666666,0.004522778836511251,0.00017332768902305078,0.17332768902305076,Cmcm,63,6,104.37521810862587,1185857,MgAu2
Dy,162.5,229.0,1.22,5.939,,163.0,27.89047583644721,111.56190334578883,0.25,0.25,0.11156190334578883,0.0009449991017291141,0.9449991017291142,P4/mmm,123,4,118.05503639279466,1225309,Dy3Mg
Pb,207.0,202.0,2.33,7.417,0.36,57.0,9.687307004614782,12.916409339486375,0.75,0.25,0.03874922801845913,0.00041299775975201777,0.41299775975201775,I4/mmm,139,4,93.82430558879032,978293,Mg3Pb
Sc,44.95591,211.0,1.36,6.561,0.188,97.0,11.96861690511174,17.95292535766761,0.6666666666666666,0.3333333333333333,0.03590585071533522,0.0005165755960564108,0.5165755960564109,Cmcm,63,6,139.01489342293377,1185774,Mg2Sc
Sr,87.62,249.0,0.95,5.695,,197.2,12.185618304741565,18.278427457112347,0.6666666666666666,0.6666666666666666,0.018278427457112348,0.0003894365992169794,0.38943659921697943,Fd-3m,227,6,187.7422665857689,1187198,SrMg2
Ni,58.693,163.0,1.91,7.64,1.156,49.0,6.456228654500773,6.499559048155141,0.9933333333333333,0.006666666666666667,0.968434298175116,0.0002826753989307876,0.2826753989307876,P-6m2,187,150,3425.958897867284,1185599,Mg149Ni
Li,7.0,182.0,0.98,5.392,0.618,164.1125,9.062935783451055,12.08391437793474,0.75,0.75,0.01208391437793474,0.00042872828639031215,0.42872828639031213,Fm-3m,225,16,338.225811401684,1094603,LiMg3
Ce,140.116,235.0,1.12,5.539,0.5,205.0,4.873061907466889,7.309592861200334,0.6666666666666666,0.6666666666666666,0.0073095928612003334,0.00020289526515935796,0.20289526515935796,Cmcm,63,6,144.1057356456147,1039345,CeMg2
Ga,69.723,187.0,1.81,5.999,0.3,50.0,7.063435268334121,24.722023439169426,0.2857142857142857,0.7142857142857143,0.00988880937566777,0.0003809994367594757,0.3809994367594757,I4/mmm,139,14,259.54918620812975,27668,Mg2Ga5
Sn,118.71,217.0,1.96,7.344,1.2,53.0,5.822309728547114,9.05692624440662,0.6428571428571429,0.35714285714285715,0.016302467239931916,0.00024367989856616926,0.24367989856616926,R3,146,28,669.0115736200177,31503,Mg9Sn5
Zn,65.4,139.0,1.65,9.394,,38.67,9.581297713809033,20.98760451596264,0.45652173913043476,0.5434782608695652,0.01762958779340862,0.0005392521026356598,0.5392521026356598,R-3c,167,92,1634.633199132825,570025,Mg21Zn25
Au,196.96657,166.0,2.54,9.226,2.309,36.06,0.2770988345103369,0.8312965035310107,0.3333333333333333,0.6666666666666666,0.0004156482517655054,1.5870050450976898e-05,0.0158700504509769,Cmcm,63,6,104.76293142216689,1185844,MgAu2
O,15.999,152.0,3.44,13.618,1.461,5.3,1.7606954913911426,3.521390982782285,0.5,0.5,0.0035213909827822854,0.00012463262474554732,0.12463262474554733,P6/mcc,192,24,339.05000299608236,1190533,MgO
Cd,112.41,158.0,1.69,8.994,,46.0,3.040908167231795,9.122724501695386,0.3333333333333333,0.6666666666666666,0.004561362250847693,0.00014371433368415997,0.14371433368415998,Cmcm,63,12,253.91272443970234,1094804,MgCd2
N,14.007,155.0,3.04,14.534,,7.4,4.774361191919301,7.9572686531988355,0.6,0.4,0.011935902979798253,0.00038988141438503883,0.3898814143850388,Ia-3,206,40,489.8270105488271,1559,Mg3N2
Pm,144.91276,236.0,,5.55,,200.0,13.119919662032613,17.493226216043485,0.75,0.75,0.017493226216043486,0.0005252717860256938,0.5252717860256938,I4/mmm,139,4,99.90957071043485,1186603,PmMg3
Nd,144.24,229.0,1.14,5.525,,208.0,9.550465601398477,10.715156528398293,0.8913043478260869,0.8913043478260869,0.010715156528398292,0.0003892769898593156,0.3892769898593156,I4/m,87,46,1128.5573745910344,1199923,Nd5Mg41
O,15.999,152.0,3.44,13.618,1.461,5.3,1.1175317128571174,2.2350634257142348,0.5,0.5,0.002235063425714235,9.431834507690789e-05,0.09431834507690788,Cm,8,12,142.1821019373324,775808,MgO
Ho,164.93033,216.0,1.23,6.022,,156.0,20.85785953352806,62.573578600584185,0.3333333333333333,0.3333333333333333,0.06257357860058418,0.0007388816809761181,0.7388816809761181,Cmcm,63,6,169.37374470543048,863701,Ho2Mg
Zn,65.4,139.0,1.65,9.394,,38.67,5.832193175093666,5.87133541116812,0.9933333333333333,0.006666666666666667,0.87482897626405,0.0002536602060817248,0.25366020608172485,P-6m2,187,150,3448.8223035748674,1185642,Mg149Zn
Zn,65.4,139.0,1.65,9.394,,38.67,3.838860300823626,5.118480401098168,0.75,0.25,0.015355441203294504,0.00019656470868929845,0.19656470868929846,P6_3/mmc,194,8,156.23802772822464,1094451,Mg3Zn
Al,26.981538,184.0,1.61,5.986,0.441,57.8,4.388077847375128,13.164233542125384,0.3333333333333333,0.6666666666666666,0.006582116771062692,0.00023931047739970404,0.23931047739970404,P6_3/mmc,194,12,220.03605834838663,1094116,MgAl2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,16.15567067133776,64.62268268535104,0.25,0.25,0.06462268268535104,0.0008109395969408147,0.8109395969408147,I4/mmm,139,4,79.68865120057448,1094159,Li3Mg
Li,7.0,182.0,0.98,5.392,0.618,164.1125,16.06251777070569,96.37510662423412,0.16666666666666666,0.16666666666666666,0.09637510662423412,0.0007867462706469437,0.7867462706469437,Amm2,38,6,122.49833296951584,977122,Li5Mg
Au,196.96657,166.0,2.54,9.226,2.309,36.06,5.09724854134216,6.796331388456212,0.75,0.25,0.02038899416536864,0.0002628552266051776,0.26285522660517757,P-3c1,165,24,465.40434661382596,1557,Mg3Au
Ho,164.93033,216.0,1.23,6.022,,156.0,13.656558599780897,18.208744799707866,0.75,0.75,0.018208744799707865,0.0005559100529993149,0.5559100529993148,P6_3/mmc,194,8,196.52903956097703,1184888,HoMg3
Ca,40.08,231.0,1.0,6.113,,160.8,8.686659177397976,13.029988766096963,0.6666666666666666,0.6666666666666666,0.013029988766096963,0.0003056874517189481,0.3056874517189481,R-3m,166,6,170.50079998804605,1039529,CaMg2
As,74.92159,185.0,2.18,9.815,0.81,30.0,0.23953015856612372,1.1976507928306186,0.2,0.8,0.00029941269820765466,1.019842255171473e-05,0.01019842255171473,P4_12_12,92,20,469.7396236555229,7623,MgAs4
Mo,95.95,209.0,2.16,7.092,0.746,87.0,5.84989016876003,5.889151176604058,0.9933333333333333,0.006666666666666667,0.8774835253140045,0.00025677175504283466,0.25677175504283467,P-6m2,187,150,3417.3677909691537,1185565,Mg149Mo
Ag,107.868,172.0,1.93,7.576,1.302,55.0,5.426459631544848,8.139689447317272,0.6666666666666666,0.3333333333333333,0.016279378894634544,0.00028356110719068725,0.2835611071906873,Cmcm,63,6,114.82095733028085,1185748,Mg2Ag
Hf,178.49,212.0,1.3,6.825,,103.0,5.502692676009611,5.539623499338535,0.9933333333333333,0.9933333333333333,0.0055396234993385345,0.00024027117134051102,0.24027117134051101,P-6m2,187,150,3435.3014421013645,1185513,HfMg149
Yb,173.05,242.0,,6.254,,139.0,9.645987651297668,12.861316868396893,0.75,0.75,0.012861316868396892,0.0003995108247525471,0.39951082475254707,P6_3/mmc,194,8,193.15597082551733,972099,YbMg3
Cd,112.41,158.0,1.69,8.994,,46.0,7.990051909731266,10.653402546308353,0.75,0.25,0.03196020763892506,0.00036968316887003855,0.36968316887003855,Imm2,44,4,86.45296927261684,1039426,Mg3Cd
La,138.9055,240.0,1.1,5.577,0.5,215.0,10.875108214276809,14.500144285702413,0.75,0.75,0.014500144285702413,0.0004140616913219178,0.41406169132191784,I4/mmm,139,4,105.05785434588114,1094174,LaMg3
La,138.9055,240.0,1.1,5.577,0.5,215.0,18.5663849076179,37.1327698152358,0.5,0.5,0.0371327698152358,0.0005900940845404147,0.5900940845404147,Pm-3m,221,2,62.92686333935386,1104,LaMg
Sr,87.62,249.0,0.95,5.695,,197.2,8.61712226508358,10.865067203801036,0.7931034482758621,0.7931034482758621,0.010865067203801036,0.0003044951528739474,0.3044951528739474,Fm-3m,225,29,820.6913749818345,30782,Sr6Mg23
Pd,106.42,202.0,2.2,8.337,0.557,26.14,5.902344419047036,5.941957468839298,0.9933333333333333,0.006666666666666667,0.8853516628570555,0.00025960476593550467,0.2596047659355047,P-6m2,187,150,3410.382932172398,1185580,Mg149Pd
Li,7.0,182.0,0.98,5.392,0.618,164.1125,12.938930230675684,17.251906974234245,0.75,0.75,0.017251906974234246,0.0006000721383357066,0.6000721383357066,P6_3/mmc,194,8,172.49833017159122,1094602,LiMg3
Ni,58.693,163.0,1.91,7.64,1.156,49.0,18.624022329932487,55.87206698979747,0.3333333333333333,0.6666666666666666,0.027936033494898732,0.0014601808360319966,1.4601808360319966,P6_3/mmc,194,24,306.1103973484728,2675,MgNi2
S,32.07,180.0,2.58,10.36,2.077,19.4,7.3502904149200905,7.3996212230739165,0.9933333333333333,0.006666666666666667,1.1025435622380135,0.00032858809822243625,0.32858809822243623,P-6m2,187,150,3355.397131552986,1185578,Mg149S
Ce,140.116,235.0,1.12,5.539,0.5,205.0,4.700508978551246,6.267345304734995,0.75,0.75,0.006267345304734995,0.0001875041977142719,0.18750419771427188,Fm-3m,225,4,100.27527993190024,1798,CeMg3
Ba,137.33,268.0,0.89,5.212,,272.0,13.100264027231088,26.200528054462175,0.5,0.5,0.026200528054462175,0.0003104074598350153,0.3104074598350153,Pmma,51,4,168.81377830537977,1183308,BaMg
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,2.3870538663058594,3.9784231105097656,0.6,0.4,0.005967634665764648,7.56851093410874e-05,0.07568510934108741,Ia-3,206,40,1261.5712057959554,1196079,Mg3Bi2
Bi,208.9804,207.0,2.02,7.289,0.946,53.0,5.128472992890968,10.256945985781936,0.5,0.5,0.010256945985781937,0.0001892715356191954,0.1892715356191954,Amm2,38,12,325.15019077411785,1039395,MgBi
Sb,121.76,206.0,2.05,8.64,1.07,43.0,2.1164562104023914,3.5274270173373186,0.6,0.4,0.005291140526005978,7.18941840237664e-05,0.0718941840237664,Ia-3,206,40,1177.5395960834576,1196139,Mg3Sb2
Sm,150.4,229.0,1.17,5.644,,192.0,4.941764508633379,4.974930713389307,0.9933333333333333,0.9933333333333333,0.0049749307133893075,0.00021343076195447304,0.21343076195447303,P-6m2,187,150,3473.092020601633,1187791,SmMg149
Li,7.0,182.0,0.98,5.392,0.618,164.1125,14.60062236922014,73.0031118461007,0.2,0.2,0.0730031118461007,0.0007020292765601244,0.7020292765601244,R-3m,166,5,103.9887000209007,1222419,Li4Mg
Lu,174.9667,221.0,1.27,5.426,,137.0,11.786916532162719,15.71588870955029,0.75,0.75,0.01571588870955029,0.0005000702908014777,0.5000702908014777,Fm-3m,225,4,94.28207793165616,1185502,LuMg3
Y,88.90584,219.0,1.22,6.217,0.307,162.0,15.617407339545279,46.852222018635835,0.3333333333333333,0.3333333333333333,0.046852222018635835,0.0005305530931513818,0.5305530931513818,P2_1/m,11,6,176.61652574803696,865583,Y2Mg
I,126.9045,198.0,2.66,10.451,3.059,32.9,0.15831746910781896,0.4749524073234569,0.3333333333333333,0.6666666666666666,0.00023747620366172846,4.384351528885291e-06,0.004384351528885291,P-3m1,164,3,108.32899784479923,23205,MgI2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,13.810067624834105,41.430202874502314,0.3333333333333333,0.3333333333333333,0.04143020287450232,0.0006711721568423161,0.6711721568423161,R32,155,6,123.4562621590867,976885,Li2Mg
Re,186.207,217.0,1.9,7.88,0.15,62.0,6.036278449442074,6.07679038534437,0.9933333333333333,0.006666666666666667,0.9054417674163111,0.0002626792167160553,0.2626792167160553,P-6m2,187,150,3446.948634672738,1185583,Mg149Re
Tl,204.383,196.0,1.62,6.108,0.2,66.0,12.099637269912794,16.132849693217057,0.75,0.25,0.048398549079651174,0.0005422545022143684,0.5422545022143684,P6_3/mmc,194,8,178.50861129602154,864938,Mg3Tl
Y,88.90584,219.0,1.22,6.217,0.307,162.0,13.317338749675669,26.634677499351337,0.5,0.5,0.026634677499351337,0.0004821246702836611,0.4821246702836611,Pm-3m,221,2,55.24437794000597,615,YMg
Tm,168.93422,227.0,1.25,6.184,,144.0,13.336826234221565,17.782434978962087,0.75,0.75,0.017782434978962088,0.0005451786249821648,0.5451786249821647,Pm-3m,221,4,97.852891680468,1187579,TmMg3
Cd,112.41,158.0,1.69,8.994,,46.0,8.121224165939017,10.82829888791869,0.75,0.25,0.03248489666375607,0.0003766669491840955,0.3766669491840955,Pmm2,25,4,86.24302380158956,1016237,Mg3Cd
Pd,106.42,202.0,2.2,8.337,0.557,26.14,17.43771143245174,34.87542286490348,0.5,0.5,0.03487542286490348,0.001110101920425157,1.110101920425157,Pm-3m,221,2,31.416415216673595,506,MgPd
O,15.999,152.0,3.44,13.618,1.461,5.3,1.8271702304694395,3.654340460938879,0.5,0.5,0.003654340460938879,0.00015489775193710718,0.15489775193710717,P1,1,80,943.6781141724106,1244962,MgO
C,12.011,170.0,2.55,11.26,1.263,11.3,8.298180573281728,8.85139261150051,0.9375,0.0625,0.13277088917250765,0.00038832263485630953,0.3883226348563095,P-6m2,187,16,341.90870491398647,1023497,Mg15C
Al,26.981538,184.0,1.61,5.986,0.441,57.8,9.413304275821192,17.06161399992591,0.5517241379310345,0.4482758620689655,0.02099890953837035,0.000473917969083565,0.473917969083565,R3m,160,29,576.0191463655591,1094692,Mg16Al13
In,114.818,193.0,1.78,5.786,0.3,65.0,10.429730874943838,13.90630783325845,0.75,0.25,0.04171892349977535,0.00046741063935701934,0.4674106393570193,I4/mmm,139,4,89.25539982822139,978283,Mg3In
Er,167.26,235.0,1.24,6.108,,150.0,18.290424675834746,36.58084935166949,0.5,0.5,0.03658084935166949,0.0006878697097962417,0.6878697097962416,Pm-3m,221,2,53.17991013516984,2228,ErMg
Er,167.26,235.0,1.24,6.108,,150.0,23.038068065855352,92.15227226342141,0.25,0.25,0.0921522722634214,0.0007998901056769099,0.7998901056769099,P4/mmm,123,4,115.20616595880657,1225566,Er3Mg
Li,7.0,182.0,0.98,5.392,0.618,164.1125,10.845392729438124,13.014471275325752,0.8333333333333334,0.8333333333333334,0.013014471275325751,0.0004950118395724124,0.4950118395724124,Cm,8,6,131.45616159976652,1094609,LiMg5
Nd,144.24,229.0,1.14,5.525,,208.0,8.903540857590414,9.64550259572295,0.9230769230769231,0.9230769230769231,0.00964550259572295,0.0003750246082448032,0.3750246082448032,I4/mmm,139,13,308.6358297669905,30772,NdMg12
Se,78.97,190.0,2.55,9.752,2.021,28.9,0.9159964445966118,2.7479893337898353,0.3333333333333333,0.6666666666666666,0.0013739946668949177,4.0773498617861536e-05,0.04077349861786154,Pa-3,205,12,269.58582676896225,1103590,MgSe2
Cd,112.41,158.0,1.69,8.994,,46.0,8.068367037741375,16.13673407548275,0.5,0.5,0.01613673407548275,0.00038338561375187775,0.38338561375187774,Amm2,38,6,126.27026286327663,978274,MgCd
Au,196.96657,166.0,2.54,9.226,2.309,36.06,6.166043644362613,6.207426487613369,0.9933333333333333,0.006666666666666667,0.924906546654392,0.00027216199232449567,0.27216199232449567,P-6m2,187,150,3398.3677836677366,1185573,Mg149Au
H,1.008,120.0,2.2,13.598,0.754,4.50711,3.7159557060026844,11.147867118008053,0.3333333333333333,0.6666666666666666,0.005573933559004027,0.00037710852197308934,0.37710852197308936,Pbcn,60,12,118.24571939855096,23711,MgH2
Sc,44.95591,211.0,1.36,6.561,0.188,97.0,16.903446452055213,50.71033935616564,0.3333333333333333,0.6666666666666666,0.02535516967808282,0.0007054778275013603,0.7054778275013603,Pm,6,6,143.76168145714786,864941,MgSc2
H,1.008,120.0,2.2,13.598,0.754,4.50711,4.187203194599666,12.561609583799001,0.3333333333333333,0.6666666666666666,0.0062808047918995,0.00046957767112743384,0.4695776711274338,Pbca,61,24,214.00693186520846,568441,MgH2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,12.239204835988167,24.478409671976333,0.5,0.5,0.024478409671976332,0.0006086073231445192,0.6086073231445193,C2/m,12,4,80.44073326460358,1185380,LiMg
O,15.999,152.0,3.44,13.618,1.461,5.3,0.32530763923877803,0.9759229177163341,0.3333333333333333,0.6666666666666666,0.00048796145885816704,3.46743599455778e-05,0.0346743599455778,Pa-3,205,12,112.58150624819807,2589,MgO2
Y,88.90584,219.0,1.22,6.217,0.307,162.0,13.457037358172936,40.371112074518805,0.3333333333333333,0.3333333333333333,0.04037111207451881,0.0004508367279584208,0.4508367279584208,Cmcm,63,12,358.1883158218831,2019746,Y2Mg
Li,7.0,182.0,0.98,5.392,0.618,164.1125,14.289028363418279,42.86708509025484,0.3333333333333333,0.3333333333333333,0.04286708509025484,0.0006988023550448658,0.6988023550448658,Cmcm,63,6,122.68729428509897,1094586,Li2Mg
Rh,102.9055,195.0,2.28,7.459,1.137,66.0,11.81481574238648,16.540742039341072,0.7142857142857143,0.2857142857142857,0.04135185509835268,0.0006554317179134349,0.6554317179134349,P6_3/mmc,194,28,504.7281535900789,30778,Mg5Rh2
Li,7.0,182.0,0.98,5.392,0.618,164.1125,12.782150737659,25.564301475318,0.5,0.5,0.025564301475318,0.0006369792116379246,0.6369792116379246,Amm2,38,6,120.4009534765606,976239,LiMg
Tb,158.92535,221.0,,5.864,,170.0,11.963404122944542,14.455779981891322,0.8275862068965517,0.8275862068965517,0.014455779981891322,0.000489301384858387,0.4893013848583869,I-43m,217,29,709.0491265742122,1192763,Tb5Mg24
Pd,106.42,202.0,2.2,8.337,0.557,26.14,13.093136848823544,17.457515798431395,0.75,0.25,0.05237254739529418,0.0006833203231532467,0.6833203231532468,P6_3cm,185,24,459.86526922204865,18712,Mg3Pd
O,15.999,152.0,3.44,13.618,1.461,5.3,1.7544116891214767,3.5088233782429534,0.5,0.5,0.0035088233782429533,0.00014307102938352771,0.14307102938352773,P1,1,80,981.0017844596389,1245157,MgO
O,15.999,152.0,3.44,13.618,1.461,5.3,1.9599616184955886,3.919923236991177,0.5,0.5,0.003919923236991177,0.00016000954901262772,0.16000954901262773,P1,1,80,979.9223261811262,1245195,MgO
Te,127.6,206.0,2.1,9.01,1.971,38.0,3.026667658491933,6.053335316983866,0.5,0.5,0.006053335316983866,0.00011525109871455985,0.11525109871455985,Fm-3m,225,2,52.52301613172507,1008786,MgTe
Al,26.981538,184.0,1.61,5.986,0.441,57.8,6.674498530632524,6.7192938227844206,0.9933333333333333,0.006666666666666667,1.0011747795948787,0.0002929211576918585,0.2929211576918585,P-6m2,187,150,3417.8984798635643,1185596,Mg149Al
Ni,58.693,163.0,1.91,7.64,1.156,49.0,11.496951726433501,17.24542758965025,0.6666666666666666,0.3333333333333333,0.034490855179300506,0.0006861307813463187,0.6861307813463187,I4/mcm,140,6,100.53726233247518,1185791,Mg2Ni
Er,167.26,235.0,1.24,6.108,,150.0,16.475528280198205,24.713292420297304,0.6666666666666666,0.6666666666666666,0.024713292420297305,0.0006543125852012799,0.6543125852012799,Fd-3m,227,6,151.07942582333177,1184269,ErMg2
Sr,87.62,249.0,0.95,5.695,,197.2,12.171077418227467,18.2566161273412,0.6666666666666666,0.6666666666666666,0.0182566161273412,0.00038925259389009615,0.38925259389009614,P6_3/mmc,194,12,375.2137591662833,2572,SrMg2
Sm,150.4,229.0,1.17,5.644,,192.0,22.35311615250925,67.05934845752776,0.3333333333333333,0.3333333333333333,0.06705934845752776,0.0007323460525740266,0.7323460525740265,C2/m,12,6,183.13568625605257,1187012,Sm2Mg
Li,7.0,182.0,0.98,5.392,0.618,164.1125,12.441580419439784,24.88316083887957,0.5,0.5,0.024883160838879568,0.0005916736298970258,0.5916736298970259,R-3m,166,2,42.055551543188095,1094578,LiMg
