Symbol,Structure,Total Sites,Cation Sites,Counter Ion Sites,Diff Energy,Diff per Total Sites,Diff per Cation Sites,Diff per Counter Ion Sites,Volume,mid,Composition
Ag,Mg4 Ag2,6,4.0,2.0,0.004373084046421782,0.000728847341070297,0.0010932710116054456,0.002186542023210891,119.43098882879805,1185754,Mg4 Ag2
Ag,Mg52 Ag14,66,52.0,14.0,0.47505735766300106,0.007197838752469713,0.009135718416596173,0.03393266840450008,1388.1810033960678,1210857,Mg52 Ag14
Er,Er4 Mg8,12,8.0,8.0,0.19787574515858095,0.016489645429881745,0.024734468144822618,0.024734468144822618,302.3544117078235,30607,Er4 Mg8
Nd,Nd1 Mg1,2,1.0,1.0,0.039110008384354404,0.019555004192177202,0.039110008384354404,0.039110008384354404,58.93084394049209,1327,Nd1 Mg1
Br,Mg1 Br6,7,1.0,6.0,0.0028404081270991693,0.0004057725895855956,0.0028404081270991693,0.0004734013545165282,4908.0456239258565,1207230,Mg1 Br6
Tm,Tm1 Mg3,4,3.0,3.0,0.05080890174426583,0.012702225436066458,0.016936300581421943,0.016936300581421943,97.66035672488304,1187597,Tm1 Mg3
Ca,Ca1 Mg1,2,1.0,1.0,0.020832543339024,0.010416271669512,0.020832543339024,0.020832543339024,62.63449770418459,1094998,Ca1 Mg1
Ir,Mg87 Ir12,99,87.0,12.0,0.6761686276489718,0.006829986137868402,0.007772053191367491,0.056347385637414316,1965.3661991284848,31499,Mg87 Ir12
Sm,Sm1 Mg3,4,3.0,3.0,0.05224412595435431,0.013061031488588578,0.01741470865145144,0.01741470865145144,99.26328365285107,30779,Sm1 Mg3
O,Mg12 O12,24,12.0,12.0,0.05745671378781429,0.0023940297411589287,0.004788059482317857,0.004788059482317857,270.7096464797826,1192043,Mg12 O12
O,Mg40 O40,80,40.0,40.0,0.1302820242987598,0.0016285253037344974,0.003257050607468995,0.003257050607468995,975.5428948510352,1245232,Mg40 O40
In,Mg6 In3,9,6.0,3.0,0.07573355276625524,0.008414839196250582,0.012622258794375873,0.025244517588751746,202.51962463755737,31326,Mg6 In3
Ac,Ac1 Mg5,6,5.0,5.0,0.052686893598382065,0.008781148933063677,0.010537378719676412,0.010537378719676412,163.77700954822384,864996,Ac1 Mg5
In,Mg6 In2,8,6.0,2.0,0.08535858287246365,0.010669822859057956,0.01422643047874394,0.04267929143623182,176.43052166439628,1079072,Mg6 In2
Cd,Mg5 Cd1,6,5.0,1.0,0.04644540627393176,0.0077409010456552935,0.009289081254786353,0.04644540627393176,131.6908847359091,1094951,Mg5 Cd1
Ce,Ce5 Mg41,46,41.0,41.0,0.25672763923141817,0.005581035635465612,0.006261649737351663,0.006261649737351663,1147.2094046192801,680586,Ce5 Mg41
In,Mg1 In1,2,1.0,1.0,0.017014810627145324,0.008507405313572662,0.017014810627145324,0.017014810627145324,45.276804801938646,2313,Mg1 In1
Ba,Ba2 Mg17,19,17.0,17.0,0.1542989237586176,0.008120995987295663,0.009076407279918682,0.009076407279918682,503.24760965795554,1813,Ba2 Mg17
Ca,Ca4 Mg2,6,2.0,2.0,0.06135300485301324,0.01022550080883554,0.03067650242650662,0.03067650242650662,212.364206447582,3346969,Ca4 Mg2
Au,Mg1 Au1,2,1.0,1.0,0.008416156008941217,0.004208078004470608,0.008416156008941217,0.008416156008941217,35.07943275065701,437,Mg1 Au1
Ir,Mg88 Ir14,102,88.0,14.0,1.127053542943591,0.011049544538662658,0.01280742662435899,0.0805038244959708,1984.74551017473,569273,Mg88 Ir14
Hg,Mg6 Hg2,8,6.0,2.0,0.039066325396032456,0.004883290674504057,0.006511054232672076,0.019533162698016228,173.2205090858076,731,Mg6 Hg2
Y,Y5 Mg24,29,24.0,24.0,0.269480246276635,0.009292422285401208,0.011228343594859793,0.011228343594859793,709.3200081138566,1988,Y5 Mg24
O,Mg8 O8,16,8.0,8.0,0.038313339590474185,0.0023945837244046366,0.004789167448809273,0.004789167448809273,183.2443103092459,1180312,Mg8 O8
Cu,Mg2 Cu4,6,2.0,4.0,0.04049392978178823,0.006748988296964705,0.020246964890894115,0.010123482445447057,84.37330907551411,1038,Mg2 Cu4
Ag,Mg54 Ag17,71,54.0,17.0,0.45391731477176744,0.006393201616503767,0.008405876199477176,0.02670101851598632,1482.2480562028854,678,Mg54 Ag17
Hg,Mg2 Hg4,6,2.0,4.0,0.012050985398003158,0.0020084975663338597,0.006025492699001579,0.0030127463495007896,139.07057055763005,1185878,Mg2 Hg4
S,Mg1 S1,2,1.0,1.0,6.833432653207978e-05,3.416716326603989e-05,6.833432653207978e-05,6.833432653207978e-05,45.48046813475258,13032,Mg1 S1
Tl,Mg1 Tl1,2,1.0,1.0,0.023001179007061914,0.011500589503530957,0.023001179007061914,0.023001179007061914,48.141253498235194,11498,Mg1 Tl1
P,Mg24 P16,40,24.0,16.0,0.15283079261047067,0.003820769815261767,0.006367949692102945,0.009551924538154417,866.2922135642498,2514,Mg24 P16
In,Mg149 In1,150,149.0,1.0,0.9134750960917235,0.0060898339739448235,0.006130705342897473,0.9134750960917235,3445.4489164525926,1185594,Mg149 In1
Hg,Mg10 Hg6,16,10.0,6.0,0.07199588182011857,0.0044997426137574105,0.007199588182011857,0.011999313636686429,344.00307987152274,11465,Mg10 Hg6
Yb,Yb1 Mg3,4,3.0,3.0,0.04458523010115472,0.01114630752528868,0.014861743367051573,0.014861743367051573,94.60970122177139,1187661,Yb1 Mg3
Tm,Tm2 Mg4,6,4.0,4.0,0.0976638378529523,0.016277306308825384,0.024415959463238074,0.024415959463238074,149.6603647859047,1187676,Tm2 Mg4
Nd,Nd2 Mg4,6,4.0,4.0,0.10659672225538575,0.017766120375897625,0.026649180563846436,0.026649180563846436,162.6557077580257,2389,Nd2 Mg4
Li,Li1 Mg5,6,5.0,5.0,0.06505240023496293,0.010842066705827156,0.013010480046992587,0.013010480046992587,131.4801476901841,1094599,Li1 Mg5
Pm,Pm4 Mg2,6,2.0,2.0,0.1331371566434267,0.022189526107237786,0.06656857832171335,0.06656857832171335,186.32397909203576,1186483,Pm4 Mg2
Cd,Mg4 Cd2,6,4.0,2.0,0.05192302225049469,0.008653837041749114,0.012980755562623672,0.025961511125247343,128.77197919736986,1094927,Mg4 Cd2
Cl,Mg1 Cl2,3,1.0,2.0,0.0019198034255029257,0.0006399344751676419,0.0019198034255029257,0.0009599017127514629,68.51845765447268,570259,Mg1 Cl2
Ga,Mg12 Ga6,18,12.0,6.0,0.18523234718251283,0.010290685954584046,0.015436028931876069,0.030872057863752137,353.790714215632,30650,Mg12 Ga6
La,La5 Mg41,46,41.0,41.0,0.5016310641726289,0.010905023134187586,0.012234904004210461,0.012234904004210461,1146.0820209560295,1211590,La5 Mg41
Eu,Eu4 Mg8,12,8.0,8.0,0.193378463886203,0.016114871990516918,0.024172307985775375,0.024172307985775375,352.3630684545608,1101792,Eu4 Mg8
Li,Li3 Mg3,6,3.0,3.0,0.07368494730762572,0.012280824551270953,0.024561649102541907,0.024561649102541907,122.40572986670384,2362485,Li3 Mg3
Pm,Pm4 Mg2,6,2.0,2.0,0.13575036128413745,0.02262506021402291,0.06787518064206872,0.06787518064206872,186.41115453767998,1186484,Pm4 Mg2
S,Mg2 S4,6,2.0,4.0,3.469446951953614e-18,5.782411586589357e-19,1.734723475976807e-18,8.673617379884035e-19,122.96418051468389,1185953,Mg2 S4
Pm,Pm1 Mg149,150,149.0,149.0,0.8123152195718419,0.005415434797145613,0.005451779997126456,0.005451779997126456,3453.428778532421,1186748,Pm1 Mg149
Al,Mg17 Al12,29,17.0,12.0,0.23804125311529678,0.008208319072941268,0.014002426653840987,0.019836771092941397,568.3690028194237,2151,Mg17 Al12
Tb,Tb2 Mg1,3,1.0,1.0,0.07452080519410653,0.02484026839803551,0.07452080519410653,0.07452080519410653,88.01911931954052,13498,Tb2 Mg1
Be,Mg149 Be1,150,149.0,1.0,0.8937722558572632,0.005958481705715088,0.005998471515820558,0.8937722558572632,3404.702496293337,1185586,Mg149 Be1
Ba,Ba4 Mg8,12,8.0,8.0,0.13925517725972197,0.011604598104976832,0.017406897157465247,0.017406897157465247,404.62934974645145,1935,Ba4 Mg8
Ho,Ho1 Mg1,2,1.0,1.0,0.036472849425853486,0.018236424712926743,0.036472849425853486,0.036472849425853486,53.70047586111097,1199,Ho1 Mg1
Au,Mg1 Au5,6,1.0,5.0,0.008742047782315035,0.0014570079637191726,0.008742047782315035,0.001748409556463007,104.64389418568032,1185852,Mg1 Au5
Sm,Sm2 Mg1,3,1.0,1.0,0.06669511472484885,0.02223170490828295,0.06669511472484885,0.06669511472484885,91.73470358605817,979028,Sm2 Mg1
O,Mg40 O40,80,40.0,40.0,0.15661173190272792,0.001957646648784099,0.003915293297568198,0.003915293297568198,911.7270587501938,1245039,Mg40 O40
La,La1 Mg12,13,12.0,12.0,0.10759598886732158,0.008276614528255507,0.008966332405610131,0.008966332405610131,312.56686983735386,1104815,La1 Mg12
Au,Mg2 Au4,6,2.0,4.0,0.018091115346045003,0.0030151858910075005,0.009045557673022502,0.004522778836511251,104.37521810862587,1185857,Mg2 Au4
Dy,Dy3 Mg1,4,1.0,1.0,0.11156190334578883,0.027890475836447208,0.11156190334578883,0.11156190334578883,118.05503639279466,1225309,Dy3 Mg1
Pb,Mg3 Pb1,4,3.0,1.0,0.03874922801845913,0.009687307004614782,0.012916409339486375,0.03874922801845913,93.82430558879032,978293,Mg3 Pb1
Sc,Mg4 Sc2,6,4.0,2.0,0.07181170143067044,0.011968616905111739,0.01795292535766761,0.03590585071533522,139.01489342293377,1185774,Mg4 Sc2
Sr,Sr2 Mg4,6,4.0,4.0,0.07311370982844939,0.012185618304741566,0.018278427457112348,0.018278427457112348,187.7422665857689,1187198,Sr2 Mg4
Ni,Mg149 Ni1,150,149.0,1.0,0.968434298175116,0.006456228654500773,0.006499559048155141,0.968434298175116,3425.958897867284,1185599,Mg149 Ni1
Li,Li4 Mg12,16,12.0,12.0,0.14500697253521688,0.009062935783451055,0.01208391437793474,0.01208391437793474,338.225811401684,1094603,Li4 Mg12
Ce,Ce2 Mg4,6,4.0,4.0,0.029238371444801334,0.004873061907466889,0.0073095928612003334,0.0073095928612003334,144.1057356456147,1039345,Ce2 Mg4
Ga,Mg4 Ga10,14,4.0,10.0,0.0988880937566777,0.007063435268334121,0.024722023439169426,0.00988880937566777,259.54918620812975,27668,Mg4 Ga10
Sn,Mg18 Sn10,28,18.0,10.0,0.16302467239931917,0.005822309728547114,0.00905692624440662,0.016302467239931916,669.0115736200177,31503,Mg18 Sn10
Zn,Mg42 Zn50,92,42.0,50.0,0.8814793896704309,0.009581297713809032,0.02098760451596264,0.01762958779340862,1634.633199132825,570025,Mg42 Zn50
Au,Mg2 Au4,6,2.0,4.0,0.0016625930070620215,0.0002770988345103369,0.0008312965035310108,0.0004156482517655054,104.76293142216689,1185844,Mg2 Au4
O,Mg12 O12,24,12.0,12.0,0.042256691793387424,0.0017606954913911427,0.0035213909827822854,0.0035213909827822854,339.05000299608236,1190533,Mg12 O12
Cd,Mg4 Cd8,12,4.0,8.0,0.03649089800678154,0.003040908167231795,0.009122724501695385,0.004561362250847693,253.91272443970234,1094804,Mg4 Cd8
N,Mg24 N16,40,24.0,16.0,0.19097444767677205,0.004774361191919301,0.007957268653198835,0.011935902979798253,489.8270105488271,1559,Mg24 N16
Pm,Pm1 Mg3,4,3.0,3.0,0.052479678648130454,0.013119919662032613,0.017493226216043486,0.017493226216043486,99.90957071043485,1186603,Pm1 Mg3
Nd,Nd5 Mg41,46,41.0,41.0,0.43932141766432997,0.009550465601398477,0.010715156528398292,0.010715156528398292,1128.5573745910344,1199923,Nd5 Mg41
O,Mg6 O6,12,6.0,6.0,0.013410380554285409,0.0011175317128571175,0.002235063425714235,0.002235063425714235,142.1821019373324,775808,Mg6 O6
Ho,Ho4 Mg2,6,2.0,2.0,0.12514715720116837,0.02085785953352806,0.06257357860058418,0.06257357860058418,169.37374470543048,863701,Ho4 Mg2
Zn,Mg149 Zn1,150,149.0,1.0,0.87482897626405,0.005832193175093666,0.0058713354111681205,0.87482897626405,3448.8223035748674,1185642,Mg149 Zn1
Zn,Mg6 Zn2,8,6.0,2.0,0.030710882406589007,0.003838860300823626,0.005118480401098168,0.015355441203294504,156.23802772822464,1094451,Mg6 Zn2
Al,Mg4 Al8,12,4.0,8.0,0.052656934168501535,0.004388077847375128,0.013164233542125384,0.006582116771062692,220.03605834838663,1094116,Mg4 Al8
Li,Li3 Mg1,4,1.0,1.0,0.06462268268535104,0.01615567067133776,0.06462268268535104,0.06462268268535104,79.68865120057448,1094159,Li3 Mg1
Li,Li5 Mg1,6,1.0,1.0,0.09637510662423412,0.01606251777070569,0.09637510662423412,0.09637510662423412,122.49833296951584,977122,Li5 Mg1
Au,Mg18 Au6,24,18.0,6.0,0.12233396499221183,0.00509724854134216,0.006796331388456213,0.02038899416536864,465.40434661382596,1557,Mg18 Au6
Ho,Ho2 Mg6,8,6.0,6.0,0.10925246879824718,0.013656558599780898,0.018208744799707865,0.018208744799707865,196.52903956097703,1184888,Ho2 Mg6
Ca,Ca2 Mg4,6,4.0,4.0,0.05211995506438785,0.008686659177397976,0.013029988766096963,0.013029988766096963,170.50079998804605,1039529,Ca2 Mg4
As,Mg4 As16,20,4.0,16.0,0.0047906031713224745,0.00023953015856612372,0.0011976507928306186,0.00029941269820765466,469.7396236555229,7623,Mg4 As16
Mo,Mg149 Mo1,150,149.0,1.0,0.8774835253140045,0.00584989016876003,0.005889151176604057,0.8774835253140045,3417.3677909691537,1185565,Mg149 Mo1
Ag,Mg4 Ag2,6,4.0,2.0,0.03255875778926909,0.005426459631544848,0.008139689447317272,0.016279378894634544,114.82095733028085,1185748,Mg4 Ag2
Hf,Hf1 Mg149,150,149.0,149.0,0.8254039014014416,0.00550269267600961,0.0055396234993385345,0.0055396234993385345,3435.3014421013645,1185513,Hf1 Mg149
Yb,Yb2 Mg6,8,6.0,6.0,0.07716790121038135,0.009645987651297669,0.012861316868396892,0.012861316868396892,193.15597082551733,972099,Yb2 Mg6
Cd,Mg3 Cd1,4,3.0,1.0,0.03196020763892506,0.007990051909731266,0.010653402546308354,0.03196020763892506,86.45296927261684,1039426,Mg3 Cd1
La,La1 Mg3,4,3.0,3.0,0.04350043285710724,0.01087510821427681,0.014500144285702413,0.014500144285702413,105.05785434588114,1094174,La1 Mg3
La,La1 Mg1,2,1.0,1.0,0.0371327698152358,0.0185663849076179,0.0371327698152358,0.0371327698152358,62.92686333935386,1104,La1 Mg1
Sr,Sr6 Mg23,29,23.0,23.0,0.2498965456874238,0.00861712226508358,0.010865067203801036,0.010865067203801036,820.6913749818345,30782,Sr6 Mg23
Pd,Mg149 Pd1,150,149.0,1.0,0.8853516628570555,0.005902344419047036,0.005941957468839298,0.8853516628570555,3410.382932172398,1185580,Mg149 Pd1
Li,Li2 Mg6,8,6.0,6.0,0.10351144184540548,0.012938930230675685,0.017251906974234246,0.017251906974234246,172.49833017159122,1094602,Li2 Mg6
Ni,Mg8 Ni16,24,8.0,16.0,0.4469765359183797,0.018624022329932488,0.055872066989797464,0.027936033494898732,306.1103973484728,2675,Mg8 Ni16
S,Mg149 S1,150,149.0,1.0,1.1025435622380135,0.00735029041492009,0.007399621223073916,1.1025435622380135,3355.397131552986,1185578,Mg149 S1
Ce,Ce1 Mg3,4,3.0,3.0,0.018802035914204984,0.004700508978551246,0.006267345304734995,0.006267345304734995,100.27527993190024,1798,Ce1 Mg3
Ba,Ba2 Mg2,4,2.0,2.0,0.05240105610892435,0.013100264027231088,0.026200528054462175,0.026200528054462175,168.81377830537977,1183308,Ba2 Mg2
Bi,Mg24 Bi16,40,24.0,16.0,0.09548215465223436,0.002387053866305859,0.003978423110509765,0.005967634665764648,1261.5712057959554,1196079,Mg24 Bi16
Bi,Mg6 Bi6,12,6.0,6.0,0.06154167591469162,0.0051284729928909685,0.010256945985781937,0.010256945985781937,325.15019077411785,1039395,Mg6 Bi6
Sb,Mg24 Sb16,40,24.0,16.0,0.08465824841609565,0.0021164562104023913,0.0035274270173373187,0.005291140526005978,1177.5395960834576,1196139,Mg24 Sb16
Sm,Sm1 Mg149,150,149.0,149.0,0.7412646762950068,0.004941764508633379,0.0049749307133893075,0.0049749307133893075,3473.092020601633,1187791,Sm1 Mg149
Li,Li4 Mg1,5,1.0,1.0,0.0730031118461007,0.01460062236922014,0.0730031118461007,0.0730031118461007,103.9887000209007,1222419,Li4 Mg1
Lu,Lu1 Mg3,4,3.0,3.0,0.04714766612865087,0.011786916532162718,0.01571588870955029,0.01571588870955029,94.28207793165616,1185502,Lu1 Mg3
Y,Y4 Mg2,6,2.0,2.0,0.09370444403727167,0.015617407339545279,0.046852222018635835,0.046852222018635835,176.61652574803696,865583,Y4 Mg2
I,Mg1 I2,3,1.0,2.0,0.0004749524073234569,0.00015831746910781896,0.0004749524073234569,0.00023747620366172846,108.32899784479923,23205,Mg1 I2
Li,Li4 Mg2,6,2.0,2.0,0.08286040574900463,0.013810067624834105,0.04143020287450232,0.04143020287450232,123.4562621590867,976885,Li4 Mg2
Re,Mg149 Re1,150,149.0,1.0,0.9054417674163111,0.006036278449442074,0.00607679038534437,0.9054417674163111,3446.948634672738,1185583,Mg149 Re1
Tl,Mg6 Tl2,8,6.0,2.0,0.09679709815930235,0.012099637269912793,0.016132849693217058,0.048398549079651174,178.50861129602154,864938,Mg6 Tl2
Y,Y1 Mg1,2,1.0,1.0,0.026634677499351337,0.013317338749675669,0.026634677499351337,0.026634677499351337,55.24437794000597,615,Y1 Mg1
Tm,Tm1 Mg3,4,3.0,3.0,0.05334730493688626,0.013336826234221565,0.017782434978962088,0.017782434978962088,97.852891680468,1187579,Tm1 Mg3
Cd,Mg3 Cd1,4,3.0,1.0,0.03248489666375607,0.008121224165939018,0.01082829888791869,0.03248489666375607,86.24302380158956,1016237,Mg3 Cd1
Pd,Mg1 Pd1,2,1.0,1.0,0.03487542286490348,0.01743771143245174,0.03487542286490348,0.03487542286490348,31.416415216673595,506,Mg1 Pd1
O,Mg40 O40,80,40.0,40.0,0.14617361843755516,0.0018271702304694395,0.003654340460938879,0.003654340460938879,943.6781141724106,1244962,Mg40 O40
C,Mg15 C1,16,15.0,1.0,0.13277088917250765,0.008298180573281728,0.00885139261150051,0.13277088917250765,341.90870491398647,1023497,Mg15 C1
Al,Mg16 Al13,29,16.0,13.0,0.27298582399881455,0.009413304275821191,0.01706161399992591,0.02099890953837035,576.0191463655591,1094692,Mg16 Al13
In,Mg3 In1,4,3.0,1.0,0.04171892349977535,0.010429730874943838,0.01390630783325845,0.04171892349977535,89.25539982822139,978283,Mg3 In1
Er,Er1 Mg1,2,1.0,1.0,0.03658084935166949,0.018290424675834745,0.03658084935166949,0.03658084935166949,53.17991013516984,2228,Er1 Mg1
Er,Er3 Mg1,4,1.0,1.0,0.0921522722634214,0.02303806806585535,0.0921522722634214,0.0921522722634214,115.20616595880657,1225566,Er3 Mg1
Li,Li1 Mg5,6,5.0,5.0,0.06507235637662875,0.010845392729438125,0.013014471275325751,0.013014471275325751,131.45616159976652,1094609,Li1 Mg5
Nd,Nd1 Mg12,13,12.0,12.0,0.1157460311486754,0.008903540857590415,0.00964550259572295,0.00964550259572295,308.6358297669905,30772,Nd1 Mg12
Se,Mg4 Se8,12,4.0,8.0,0.010991957335159341,0.0009159964445966118,0.0027479893337898353,0.0013739946668949177,269.58582676896225,1103590,Mg4 Se8
Cd,Mg3 Cd3,6,3.0,3.0,0.04841020222644825,0.008068367037741374,0.01613673407548275,0.01613673407548275,126.27026286327663,978274,Mg3 Cd3
Au,Mg149 Au1,150,149.0,1.0,0.924906546654392,0.006166043644362613,0.006207426487613369,0.924906546654392,3398.3677836677366,1185573,Mg149 Au1
H,Mg4 H8,12,4.0,8.0,0.044591468472032214,0.0037159557060026847,0.011147867118008054,0.005573933559004027,118.24571939855096,23711,Mg4 H8
Sc,Mg2 Sc4,6,2.0,4.0,0.10142067871233128,0.016903446452055212,0.05071033935616564,0.02535516967808282,143.76168145714786,864941,Mg2 Sc4
H,Mg8 H16,24,8.0,16.0,0.100492876670392,0.004187203194599667,0.012561609583799,0.0062808047918995,214.00693186520846,568441,Mg8 H16
Li,Li2 Mg2,4,2.0,2.0,0.048956819343952664,0.012239204835988166,0.024478409671976332,0.024478409671976332,80.44073326460358,1185380,Li2 Mg2
O,Mg4 O8,12,4.0,8.0,0.0039036916708653363,0.000325307639238778,0.0009759229177163341,0.00048796145885816704,112.58150624819807,2589,Mg4 O8
Y,Y8 Mg4,12,4.0,4.0,0.16148444829807523,0.013457037358172936,0.04037111207451881,0.04037111207451881,358.1883158218831,2019746,Y8 Mg4
Li,Li4 Mg2,6,2.0,2.0,0.08573417018050968,0.014289028363418279,0.04286708509025484,0.04286708509025484,122.68729428509897,1094586,Li4 Mg2
Rh,Mg20 Rh8,28,20.0,8.0,0.33081484078682144,0.01181481574238648,0.016540742039341073,0.04135185509835268,504.7281535900789,30778,Mg20 Rh8
Li,Li3 Mg3,6,3.0,3.0,0.076692904425954,0.012782150737659,0.025564301475318,0.025564301475318,120.4009534765606,976239,Li3 Mg3
Tb,Tb5 Mg24,29,24.0,24.0,0.34693871956539174,0.011963404122944542,0.014455779981891322,0.014455779981891322,709.0491265742122,1192763,Tb5 Mg24
Pd,Mg18 Pd6,24,18.0,6.0,0.31423528437176507,0.013093136848823544,0.017457515798431394,0.05237254739529418,459.86526922204865,18712,Mg18 Pd6
O,Mg40 O40,80,40.0,40.0,0.14035293512971814,0.0017544116891214767,0.0035088233782429533,0.0035088233782429533,981.0017844596389,1245157,Mg40 O40
O,Mg40 O40,80,40.0,40.0,0.15679692947964707,0.0019599616184955886,0.003919923236991177,0.003919923236991177,979.9223261811262,1245195,Mg40 O40
Te,Mg1 Te1,2,1.0,1.0,0.006053335316983866,0.003026667658491933,0.006053335316983866,0.006053335316983866,52.52301613172507,1008786,Mg1 Te1
Al,Mg149 Al1,150,149.0,1.0,1.0011747795948787,0.006674498530632524,0.006719293822784421,1.0011747795948787,3417.8984798635643,1185596,Mg149 Al1
Ni,Mg4 Ni2,6,4.0,2.0,0.06898171035860101,0.011496951726433502,0.017245427589650253,0.034490855179300506,100.53726233247518,1185791,Mg4 Ni2
Er,Er2 Mg4,6,4.0,4.0,0.09885316968118922,0.016475528280198205,0.024713292420297305,0.024713292420297305,151.07942582333177,1184269,Er2 Mg4
Sr,Sr4 Mg8,12,8.0,8.0,0.1460529290187296,0.012171077418227467,0.0182566161273412,0.0182566161273412,375.2137591662833,2572,Sr4 Mg8
Sm,Sm4 Mg2,6,2.0,2.0,0.1341186969150555,0.02235311615250925,0.06705934845752776,0.06705934845752776,183.13568625605257,1187012,Sm4 Mg2
Li,Li1 Mg1,2,1.0,1.0,0.024883160838879568,0.012441580419439784,0.024883160838879568,0.024883160838879568,42.055551543188095,1094578,Li1 Mg1
Ce,Ce6 Mg6,12,6.0,6.0,0.03953913006694455,0.0032949275055787126,0.006589855011157425,0.006589855011157425,314.97330124184094,1039509,Ce6 Mg6
Li,Li3 Mg1,4,1.0,1.0,0.06109144135783969,0.015272860339459923,0.06109144135783969,0.06109144135783969,81.39637365353093,976139,Li3 Mg1
Tm,Tm3 Mg1,4,1.0,1.0,0.09055555668837431,0.022638889172093578,0.09055555668837431,0.09055555668837431,114.03603794153459,1216590,Tm3 Mg1
Yb,Yb5 Mg1,6,1.0,1.0,0.1283247113331498,0.021387451888858298,0.1283247113331498,0.1283247113331498,172.59146105652724,1187979,Yb5 Mg1
Nd,Nd2 Mg1,3,1.0,1.0,0.07260135857058621,0.024200452856862068,0.07260135857058621,0.07260135857058621,95.29407811189985,1186250,Nd2 Mg1
Sc,Mg2 Sc2,4,2.0,2.0,0.06060777867868476,0.01515194466967119,0.03030388933934238,0.03030388933934238,93.51033451558882,1185947,Mg2 Sc2
Er,Er2 Mg6,8,6.0,6.0,0.11019285380688561,0.013774106725860701,0.018365475634480936,0.018365475634480936,194.95603400231158,1184313,Er2 Mg6
Pb,Mg2 Pb2,4,2.0,2.0,0.03038082761323732,0.00759520690330933,0.01519041380661866,0.01519041380661866,103.00443774357981,1185919,Mg2 Pb2
Li,Li5 Mg1,6,1.0,1.0,0.09644160486223913,0.01607360081037319,0.09644160486223913,0.09644160486223913,122.51128169931809,976944,Li5 Mg1
La,La2 Mg4,6,4.0,4.0,0.08638930810617834,0.01439821801769639,0.021597327026544585,0.021597327026544585,169.4180639952016,1909,La2 Mg4
Eu,Eu1 Mg3,4,3.0,3.0,0.0454676738320411,0.011366918458010276,0.015155891277347034,0.015155891277347034,105.13578602535216,1184300,Eu1 Mg3
C,Mg2 C4,6,2.0,4.0,0.020901379983807998,0.003483563330634666,0.010450689991903999,0.0052253449959519995,77.84167138175896,29771,Mg2 C4
H,Mg2 H4,6,2.0,4.0,0.02114948470709452,0.003524914117849087,0.01057474235354726,0.00528737117677363,59.97280309933501,23710,Mg2 H4
Pb,Mg149 Pb1,150,149.0,1.0,0.8549437867246561,0.005699625244831041,0.0057378777632527255,0.8549437867246561,3423.3060908665407,1185570,Mg149 Pb1
Tb,Tb1 Mg1,2,1.0,1.0,0.03932884570699864,0.01966442285349932,0.03932884570699864,0.03932884570699864,54.822882851376626,1635,Tb1 Mg1
Ga,Mg2 Ga4,6,2.0,4.0,0.04415164766564429,0.007358607944274048,0.022075823832822146,0.011037911916411073,110.22496851487718,30651,Mg2 Ga4
Bi,Mg6 Bi6,12,6.0,6.0,0.030543323885421608,0.002545276990451801,0.005090553980903602,0.005090553980903602,335.0990746109047,1038761,Mg6 Bi6
Li,Li3 Mg3,6,3.0,3.0,0.08488963060637586,0.01414827176772931,0.02829654353545862,0.02829654353545862,122.20410249957574,976262,Li3 Mg3
Tb,Tb2 Mg6,8,6.0,6.0,0.11174999951980731,0.013968749939975914,0.018624999919967886,0.018624999919967886,199.5157609764686,1187361,Tb2 Mg6
Ir,Mg26 Ir6,32,26.0,6.0,0.2868577321244795,0.008964304128889985,0.011032989697095366,0.04780962202074659,619.3515001133475,16860,Mg26 Ir6
La,La2 Mg2,4,2.0,2.0,0.04622873276922235,0.011557183192305587,0.023114366384611174,0.023114366384611174,123.57797214201254,1094739,La2 Mg2
O,Mg1 O1,2,1.0,1.0,0.00830974973196155,0.004154874865980775,0.00830974973196155,0.00830974973196155,18.85019169623335,1009127,Mg1 O1
Bi,Mg6 Bi6,12,6.0,6.0,0.04723578983002727,0.003936315819168939,0.007872631638337879,0.007872631638337879,336.52102727083883,1039419,Mg6 Bi6
In,Mg1 In3,4,1.0,3.0,0.028167702627118582,0.0070419256567796455,0.028167702627118582,0.009389234209039527,97.4820138991977,973308,Mg1 In3
Pr,Pr1 Mg1,2,1.0,1.0,0.04065676926729152,0.02032838463364576,0.04065676926729152,0.04065676926729152,60.16582935200314,1548,Pr1 Mg1
Ca,Ca2 Mg10,12,10.0,10.0,0.1115623263105774,0.00929686052588145,0.01115623263105774,0.01115623263105774,310.7530633836218,1038987,Ca2 Mg10
Ir,Mg10 Ir15,25,10.0,15.0,0.19587954594807966,0.007835181837923186,0.019587954594807964,0.013058636396538644,407.971707647545,1210677,Mg10 Ir15
Rh,Mg88 Rh14,102,88.0,14.0,1.1775071221495637,0.011544187472054546,0.013380762751699587,0.08410765158211168,2052.797317135615,570153,Mg88 Rh14
Tb,Tb1 Mg3,4,3.0,3.0,0.054715197937094014,0.013678799484273503,0.01823839931236467,0.01823839931236467,96.83796477801081,7381,Tb1 Mg3
Ho,Ho1 Mg2,3,2.0,2.0,0.04468041670910633,0.014893472236368777,0.022340208354553165,0.022340208354553165,76.31289713410226,1184881,Ho1 Mg2
